OBJECTID,Shape_Leng,conduitid,routeid,cableids,startnode,endnode,nbnnestcol,nbnnestrow,nbnsubduct,nbnmat,nbndiamtr,nestcolumn,nestrow,subductnum,material,diameter,fill,nbnlength,actlength,owner,scopestate,mandrelcal,mandrelscp,mandrelmax,blockenda,blockendb,blocksurf,fr02,fr05,fr06,fr07,fr08,fr09,fr10,fr12,fr14,fr15,fr16,notperplan,ohsflag,deadcable,othdamage,stdcomment,fircomment,othcomment,phototaken,loadsource,projectid
537,18.69954168670,000000015013197457,000000015003120775,-,000000015013196977,000000015013196969,A,A,0,C,50,A,A,0,C,50,0,18.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
538,42.70595123870,000000000207611996,000000000201546940,-,000000000207611978,000000000207611992,A,A,0,C,35,A,A,0,C,35,0,40.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
539,13.05319147190,000000004213246038,000000004202132081,-,000000000207615336,000000004213246012,A,A,0,C,20,A,A,0,C,20,0,12.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
540,3.08013097406,000000000207699363,000000000201561671,-,000000000207698793,000000000207699336,A,A,0,C,50,A,A,0,C,50,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
541,9.41104380866,000000004213063641,000000004202094698,-,000000000207611986,000000004213063629,A,A,0,C,20,A,A,0,C,20,0,9.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
542,10.14823873700,000000004213061471,000000004202094184,-,000000000207698986,000000004213061458,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
543,15.33958136600,000000015010237222,000000015002027079,-,000000015010236292,000000015010237221,A,A,0,C,20,A,A,0,C,20,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
544,19.73896100950,000000015013197820,000000015003120921,-,000000015013197513,000000015013196976,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
545,15.68116769150,000000004213233239,000000004202129649,-,000000000207500799,000000004213233223,A,A,0,C,20,A,A,0,C,20,0,14.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
546,509.18386028000,000000005001234715,000000005000191758,-,000000005001233103,000000005001233115,A,A,0,C,100,A,A,0,C,100,0,410.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
547,509.18386028000,000000005001234716,000000005000191758,-,000000005001233103,000000005001233115,B,A,0,C,100,B,A,0,C,100,0,410.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
548,509.18386028000,000000005001234717,000000005000191758,-,000000005001233103,000000005001233115,B,B,0,C,100,B,B,0,C,100,0,410.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
549,509.18386028000,000000015014032761,000000005000191758,-,000000005001233103,000000005001233115,B,A,1,C,32,B,A,1,C,32,0,410.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
550,701.91864062500,000000005001234708,000000005000191757,-,000000005001233089,000000005001233103,A,A,0,C,100,A,A,0,C,100,0,583.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
551,701.91864062500,000000005001234709,000000005000191757,-,000000005001233089,000000005001233103,B,A,0,C,100,B,A,0,C,100,0,583.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
552,701.91864062500,000000005001234711,000000005000191757,-,000000005001233089,000000005001233103,B,B,0,C,100,B,B,0,C,100,0,583.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
553,701.91864062500,000000015014032760,000000005000191757,-,000000005001233089,000000005001233103,B,A,1,C,32,B,A,1,C,32,0,583.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
554,10.06299054300,000000004213063461,000000004202094656,-,000000000207611805,000000004213063452,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
555,16.35917077880,000000015010246193,000000015002026694,-,000000015010235758,000000015010235707,A,A,0,C,50,A,A,0,C,50,0,21.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
556,20.02612079060,000000004213232753,000000004202129505,-,000000005000370155,000000004213232727,A,A,0,C,20,A,A,0,C,20,0,9.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
557,2.30309845014,000000004213070996,000000004202096640,-,000000004213070973,000000004213070970,A,A,0,C,20,A,A,0,C,20,0,3.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
558,52.27441224550,N249383997,000000000201546709,-,000000000207610025,000000000207610038,A,A,0,C,50,A,A,0,C,50,0,48.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
559,14.72066341240,000000000207607641,000000000201546241,-,000000000207607625,000000000207607637,A,A,0,C,35,A,A,0,C,35,0,15.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
560,42.75404933080,000000015013197459,000000015003120773,-,000000015013196977,000000015013196976,A,A,0,C,50,A,A,0,C,50,0,37.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
561,15.53694544990,000000000207237676,000000000201479416,-,000000000207237093,000000000207237102,A,A,0,C,100,A,A,0,C,100,0,3.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
562,4.85353692384,000000004213063971,000000004202094774,-,000000004213063940,000000004213063938,A,A,0,C,20,A,A,0,C,20,0,6.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
563,82.92180281980,000000005000370578,000000005000053479,-,000000005000086359,000000005000370576,A,A,0,C,100,A,A,0,C,100,0,92.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
564,107.46440722800,000000000207239247,000000000201479479,-,000000000207237185,000000000207237196,A,A,0,C,100,A,A,0,C,100,0,94.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
565,107.46440722800,000000000207239248,000000000201479479,6PNJ-00-00-TSS-001,000000000207237185,000000000207237196,A,B,0,C,100,A,B,0,C,100,0,94.70000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
566,13.14752495210,000000004213243424,000000004202131638,-,000000000207612855,000000004213243382,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
567,24.55345364510,000000015013601759,000000015003179710,-,000000000207612000,000000015013601728,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
568,15.32052489000,000000015010237208,000000015002027076,-,000000015010236293,000000015010237207,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
569,11.08275235040,000000004213060057,000000004202093820,-,000000005000309299,000000004213060045,A,A,0,C,20,A,A,0,C,20,0,11.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
570,12.64552595530,000000015011550668,000000015002529061,-,000000015011547345,000000015011550667,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
571,15.51904604810,N279276605,N279275002,-,000000000207612749,000000000207612624,A,A,0,C,50,A,A,0,C,50,0,21.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
572,14.48673653550,000000004213236113,000000004202130380,-,000000005000370665,000000004213236088,A,A,0,C,20,A,A,0,C,20,0,13.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
573,12.40184601590,000000015011549856,000000015002528691,-,000000015011547162,000000015011549854,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
574,23.05488601200,000000000207239238,000000000201479481,-,000000000207237203,000000000207237212,A,A,0,C,100,A,A,0,C,100,0,22.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
575,23.05488601200,000000000207239239,000000000201479481,6PNJ-00-00-TSS-001,000000000207237203,000000000207237212,B,A,0,C,100,B,A,0,C,100,0,22.40000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
576,85.33743416020,000000000207239318,000000000201479445,-,000000000207237087,000000000207237598,A,A,0,C,100,A,A,0,C,100,0,66.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
577,85.33743416020,000000000207239319,000000000201479445,-,000000000207237087,000000000207237598,B,A,0,C,100,B,A,0,C,100,0,66.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
578,18.11240253510,000000015007536188,000000015001415953,-,000000015007535816,000000005000704057,B,A,0,C,100,B,A,0,C,100,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
579,18.11240253510,000000015007536190,000000015001415953,6PNJ-00-00-TSS-001,000000015007535816,000000005000704057,A,A,0,C,100,A,A,0,C,100,0,16.80000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
580,18.11240253510,000000015015318296,000000015001415953,-,000000015007535816,000000005000704057,B,A,1,C,32,B,A,1,C,32,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
581,76.33344760060,000000000207239242,000000000201479480,-,000000000207237196,000000000207237203,A,A,0,C,100,A,A,0,C,100,0,68.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
582,76.33344760060,000000000207239243,000000000201479480,6PNJ-00-00-TSS-001,000000000207237196,000000000207237203,B,A,0,C,100,B,A,0,C,100,0,68.70000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
583,15.60271963910,000000015014620576,000000015003442304,-,000000015014620512,000000015010234965,A,A,0,C,100,A,A,0,C,100,0,25.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
584,15.60271963910,000000015014620577,000000015003442304,-,000000015014620512,000000015010234965,B,A,0,C,100,B,A,0,C,100,0,25.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
585,15.60271963910,000000015014620578,000000015003442304,-,000000015014620512,000000015010234965,C,A,0,C,100,C,A,0,C,100,0,25.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
586,15.60271963910,000000015014620582,000000015003442304,-,000000015014620512,000000015010234965,D,A,0,C,50,D,A,0,C,50,0,25.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
587,13.65393706840,000000015009417481,000000015001833307,-,000000000207612841,000000015009417480,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
588,17.81233726260,000000004213175878,000000004202118539,-,000000000207486117,000000004213175836,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
589,34.08632684980,000000000207500829,000000000201528954,-,000000000207500808,000000000207500825,A,A,0,C,35,A,A,0,C,35,0,30.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
590,14.78427040270,000000004213170391,000000004202117659,-,000000000207485438,000000004213170341,A,A,0,C,20,A,A,0,C,20,0,14.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
591,19.62432160090,000000015016169490,000000015003824676,-,000000015016169457,000000015016169474,A,A,0,C,50,A,A,0,C,50,0,13.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
592,14.95894235520,000000004213245178,000000004202131917,-,000000000207612813,000000004213245150,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
593,15.47847668650,000000005000370670,000000005000053510,-,000000005000370636,000000005000370668,A,A,0,C,35,A,A,0,C,35,0,20.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
594,119.22348324000,000000015007536183,000000015001415950,-,000000015005303926,000000000207681035,B,A,0,C,100,B,A,0,C,100,0,101.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
595,119.22348324000,000000015007536184,000000015001415950,6PNJ-00-00-TSS-001,000000015005303926,000000000207681035,A,A,0,C,100,A,A,0,C,100,0,101.90000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
596,119.22348324000,000000015015318298,000000015001415950,-,000000015005303926,000000000207681035,A,A,1,C,32,A,A,1,C,32,0,101.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
597,9.94552067447,000000015013842749,000000015003238370,-,000000015013841638,000000015013841639,A,A,0,C,50,A,A,0,C,50,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
598,10.27494248850,000000004213063607,000000004202094691,-,000000000207611986,000000004213063601,A,A,0,C,20,A,A,0,C,20,0,10.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
599,207.38079068900,000000015008042535,000000015001520117,-,000000000207680724,000000015008042521,A,A,0,C,50,A,A,0,C,50,0,182.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
600,8.36162785535,000000015014596642,000000015003436271,-,000000015014595815,000000015014596631,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
601,38.15315661880,000000015010246194,000000015002026669,-,000000015010235758,000000015010235759,A,A,0,C,50,A,A,0,C,50,0,35.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
602,58.35254100810,000000015013601756,000000015003179716,-,000000000207611992,000000015013601731,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
603,16.86500744910,000000004213169267,000000004202117491,-,000000000207149926,000000004213169214,A,A,0,C,20,A,A,0,C,20,0,16.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
604,12.60371332360,000000015011549992,000000015002528762,-,000000015011547196,000000015011549991,A,A,0,C,20,A,A,0,C,20,0,9.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
605,44.11049364870,000000000207485403,000000000201525864,-,000000000207485316,000000000207485395,A,A,0,C,50,A,A,0,C,50,0,38.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
606,11.15439449360,000000004213063547,000000004202094676,-,000000000207611724,000000004213063538,A,A,0,C,20,A,A,0,C,20,0,11.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
607,110.55803081100,000000015013196611,000000000201543148,-,000000015013196606,000000000207585526,A,A,0,C,80,A,A,0,C,80,0,96.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
608,11.75974943160,000000004213062186,000000004202094361,-,000000000207699201,000000004213062178,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
609,30.50139820520,000000015011548312,000000015002527867,-,000000015011547194,000000015011547159,A,A,0,C,50,A,A,0,C,50,0,32.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
610,26.13710110010,000000000207612233,000000000201547021,-,000000000207237155,000000000207612229,A,A,0,C,20,A,A,0,C,20,0,25.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
611,23.14548549930,000000015014620774,000000015003442346,-,000000015014620520,000000015014620757,A,A,0,C,32,A,A,0,C,32,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
612,7.53785891624,000000015014596648,000000015003436269,-,000000015014595815,000000015014596634,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
613,13.57651669830,000000004213236381,000000004202130440,-,000000005000370652,000000004213236359,A,A,0,C,20,A,A,0,C,20,0,13.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
614,15.41568264010,000000004213169762,000000004202117564,-,000000000207485298,000000004213169704,A,A,0,C,20,A,A,0,C,20,0,14.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
615,7.28307753965,000000000207485969,000000000201525941,-,000000000207485913,000000000207485962,A,A,0,C,35,A,A,0,C,35,0,6.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
616,9.32667875585,000000004213063670,000000004202094705,-,000000000207612229,000000004213063661,A,A,0,C,20,A,A,0,C,20,0,9.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
617,77.81913737320,000000000207199639,000000000201472164,-,000000000207198015,000000000207198018,A,A,0,C,100,A,A,0,C,100,0,73.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
618,15.75641643290,000000004213070932,000000004202096623,-,000000000207607614,000000004213070911,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
619,19.18389161060,000000015013842662,000000015003238304,-,000000015013841477,000000015013841482,A,A,0,C,100,A,A,0,C,100,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
620,15.28174435140,000000015010237038,000000015002027030,-,000000015010236413,000000015010237037,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
621,271.61247262500,000000015005303927,000000015001049470,6PNJ-00-00-TSS-001,000000015005303918,000000015005303926,A,A,0,C,100,A,A,0,C,100,0,229.10000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
622,271.61247262500,000000015005303928,000000015001049470,-,000000015005303918,000000015005303926,B,A,0,C,100,B,A,0,C,100,0,229.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
623,271.61247262500,000000015015318299,000000015001049470,-,000000015005303918,000000015005303926,B,A,1,C,32,B,A,1,C,32,0,229.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
624,12.87572929870,000000015011549817,000000015002528673,-,000000015011547163,000000015011549816,A,A,0,C,20,A,A,0,C,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
625,70.17075239820,000000000207687626,000000000201559848,-,000000000207687601,000000000207687615,A,A,0,C,35,A,A,0,C,35,0,58.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
626,15.33257287010,000000004213063956,000000004202094770,-,000000000207611751,000000004213063940,A,A,0,C,20,A,A,0,C,20,0,14.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
627,0.93961652834,000000000207239272,000000000201479413,-,000000000207237099,000000000207237093,A,A,0,C,100,A,A,0,C,100,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
628,19.89715248110,000000015011548367,000000015002527813,-,000000015011547216,000000015011547263,A,A,0,C,100,A,A,0,C,100,0,14.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,6PNG-6YND
